endTime,artistName,trackName,msPlayed
2022-11-10 11:42,Ritt Momney,Put Your Records On,1190
2022-11-10 11:42,Foster The People,Pumped Up Kicks - Gus Dapperton Version,1260
2022-11-10 11:42,Drake,Pussy & Millions (feat. Travis Scott),1040
2022-11-10 11:42,Foster The People,Pumped Up Kicks,1080
2022-11-10 11:42,JAE5,Propeller (feat. Dave & BNXN),85620
2022-11-10 11:42,Frank Ocean,Provider,1320
2022-11-10 11:42,Justus Bennetts,Real Life Sux,0
2022-11-10 11:46,Warren G,Regulate,0
2022-11-10 11:46,KIDS SEE GHOSTS,Reborn,1080
2022-11-10 11:46,Warren G,Regulate - Remix Version,1020
2022-11-10 11:46,Asake,Reason (feat. Russ),66030
2022-11-10 11:46,Jeriq,Remember - Remix,2220
2022-11-10 11:47,Novo Amor,Repeat Until Death,1120
2022-11-10 11:47,Sara Kays,Remember That Night?,5390
2022-11-10 11:47,Giveon,Remind Me,18690
2022-11-10 12:08,Post Malone,Reputation,318087
2022-11-10 12:13,Juice WRLD,Righteous,710
2022-11-10 12:13,Akon,Right Now (Na Na Na),300
2022-11-10 12:13,Russ,Ride Slow,1120
2022-11-10 12:13,Mac Miller,Right,760
2022-11-10 12:13,Andra Day,Rise Up,990
2022-11-10 12:13,Kendrick Lamar,Rich Spirit,1170
2022-11-10 12:13,MF DOOM,Rhymes Like Dimes,1420
2022-11-10 12:13,Noah Cyrus,re: Stacks - Spotify Singles,32492
2022-11-10 12:18,Olamide,Rock,1470
2022-11-10 12:18,Akon,Right Now (Na Na Na),99250
2022-11-10 12:18,Olamide,Rock,1450
2022-11-10 12:18,Phora,room 427,1200
2022-11-10 13:51,Rihanna,Love On The Brain,1180
2022-11-10 13:51,Rihanna,Love On The Brain,810
2022-11-10 13:51,Sean Paul,No Lie,510
2022-11-10 13:51,Sean Paul,No Lie,1600
2022-11-10 13:51,Phora,room 427,51590
2022-11-10 13:51,SLANDER,Love Is Gone - Acoustic,1760
2022-11-10 13:51,Ruger,Bounce,7480
2022-11-10 13:56,Maroon 5,Sunday Morning,244866
2022-11-10 14:00,Petit Biscuit,Sunset Lover,16000
2022-11-10 14:00,benny blanco,Eastside (with Halsey & Khalid),0
2022-11-10 14:00,Sam Smith,Lay Me Down,253208
2022-11-10 14:00,The Script,Breakeven,1610
2022-11-10 14:00,Lord Huron,The Night We Met (feat. Phoebe Bridgers),2200
2022-11-10 14:05,Hillsong UNITED,Oceans (Where Feet May Fail),265250
2022-11-10 14:07,Kodak Black,Heart Mind,470
2022-11-10 14:07,Rotimi,In My Bed,1140
2022-11-10 14:07,Polo G,Chosen 1,1040
2022-11-10 14:07,J.I the Prince of N.Y,Need Me,2050
2022-11-10 14:07,Justin Bieber,Lonely (with benny blanco),119430
2022-11-10 14:07,Bryson Tiller,Exchange,1150
2022-11-10 14:08,347aidan,till the sun comes,82260
2022-11-10 14:11,Giveon,Lost Me,167970
2022-11-10 14:15,Freya Ridings,Lost Without You,225853
2022-11-10 14:22,21 Savage,a lot,354416
2022-11-10 14:22,Al Green,Love and Happiness,690
2022-11-10 14:22,Wale,Lotus Flower Bomb (feat. Miguel),570
2022-11-10 14:22,A Boogie Wit da Hoodie,Love Drugs and Sex,1230
2022-11-10 14:22,Magixx,Love Don't Cost A Dime,790
2022-11-10 14:27,Rihanna,Loveeeeeee Song,256320
2022-11-10 14:38,SZA,Love Galore (feat. Travis Scott),255734
2022-11-10 18:13,ArrDee,Flowers (Say My Name),590
2022-11-10 18:13,John Legend,Tonight (Best You Ever Had) (feat. Ludacris),14020
2022-11-10 18:17,Show Dem Camp,Love On Weekends,197353
2022-11-10 18:19,A-Wall,Loverboy,2850
2022-11-10 18:19,BADBADNOTGOOD,Love Proceeding,137086
2022-11-10 18:21,Kaash Paige,Love Songs - Remix,137110
2022-11-10 18:25,Taylor Swift,Love Story (Taylor’s Version),235766
2022-11-10 18:27,Future,LOVE YOU BETTER,111153
2022-11-10 18:35,Carterefe,Machala,1230
2022-11-10 18:35,Juice WRLD,Lucid Dreams,452190
2022-11-10 18:35,Nujabes,Luv (sic) pt2 Acoustica,760
2022-11-10 18:38,T-Classic,MAKAVELI,880
2022-11-10 18:38,French The Kid,Mad About Bars - S5-E8 Pt 1,7580
2022-11-10 18:38,Pop Smoke,Manslaughter (feat. Rick Ross & The-Dream),1360
2022-11-10 18:38,ADMT,Man Now,870
2022-11-10 18:38,ADMT,Man Now,700
2022-11-10 18:38,SL,Mad About Africa - Pt. 2,176120
2022-11-10 18:38,Born Rivals,Mad World,1100
2022-11-10 18:38,Mafikizolo,Mamezala,3260
2022-11-10 18:38,Mafikizolo,Mamezala,1070
2022-11-10 18:38,Rema,Mara,1230
2022-11-10 18:38,Pip Millett,Make Me Cry,1080
2022-11-10 18:38,Matt Corby,Made of Stone,1240
2022-11-10 18:38,Bruno Mars,Marry You,0
2022-11-10 23:31,Rema,Mara,104170
2022-11-10 23:39,J. Cole,Deja Vu,112213
2022-11-10 23:42,Chase Atlantic,Consume (feat. Goon Des Garcons),121514
2022-11-10 23:47,audios 4 u ,consume (sped up),85205
2022-11-11 02:18,Chase Atlantic,Consume (feat. Goon Des Garcons),309456
2022-11-11 02:23,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-11 02:27,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-11 02:32,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-11 02:36,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-11 07:39,Chase Atlantic,Consume (feat. Goon Des Garcons),264682
2022-11-11 08:19,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-11 08:33,Seafret,Atlantis,2500
2022-11-11 08:37,Post Malone,I Fall Apart,223346
2022-11-11 08:40,Diplo,Wish (feat. Trippie Redd),175273
2022-11-11 08:40,Lil Uzi Vert,XO Tour Llif3,24956
2022-11-11 08:53,Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),10136
2022-11-11 08:53,melvitto,Come Over,248366
2022-11-11 08:55,melvitto,Come Over,69890
2022-11-11 09:58,melvitto,Come Over,604440
2022-11-11 13:57,Post Malone,I Fall Apart,2090
2022-11-11 13:57,melvitto,Come Over,79850
2022-11-11 17:02,J. Cole,Can't Get Enough,700
2022-11-11 17:02,J. Cole,Sideline Story,2140
2022-11-11 17:16,J. Cole,Lights Please,411040
2022-11-11 17:16,J. Cole,Interlude,41480
2022-11-11 17:20,J. Cole,Sideline Story,237853
2022-11-11 17:24,J. Cole,Mr. Nice Watch,237946
2022-11-11 17:27,J. Cole,Cole World,184586
2022-11-11 17:32,J. Cole,In The Morning,234386
2022-11-11 17:36,J. Cole,Lost Ones,263720
2022-11-11 17:41,J. Cole,Nobody's Perfect,104136
2022-11-11 21:53,Mohbad,Peace,206268
2022-11-11 21:53,Post Malone,Goodbyes (feat. Young Thug),7978
2022-11-11 21:53,Pheelz,Electricity,6421
2022-11-11 21:54,Kaash Paige,Love Songs - Remix,75925
2022-11-11 21:57,Post Malone,Goodbyes (feat. Young Thug),174853
2022-11-11 22:01,Post Malone,Circles,215280
2022-11-11 22:05,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-11 22:09,J. Cole,Deja Vu,264746
2022-11-11 22:12,T DOLLAR,Our Father,154070
2022-11-11 22:15,Shoody B,Ase,150620
2022-11-11 22:17,Shoody B,Alujo,116008
2022-11-11 22:20,Joey Bada$$,Show Me,220386
2022-11-11 22:23,Kaash Paige,Love Songs - Remix,150000
2022-11-11 22:27,David Kushner,Miserable Man,232991
2022-11-11 22:30,Powfu,washing off the blood,174750
2022-11-11 22:33,Powfu,"i hate waking up (feat. Rxseboy, SadBoyProlific & Alek Olsen)",183942
2022-11-11 22:37,Drake,Circo Loco,236795
2022-11-11 22:41,Drake,I Guess It’s Fuck Me,263987
2022-11-11 22:44,21 Savage,3AM on Glenwood,178328
2022-11-11 22:48,Drake,Pussy & Millions (feat. Travis Scott),242026
2022-11-11 22:52,Drake,Spin Bout U,214588
2022-11-11 22:54,Drake,Privileged Rappers,160821
2022-11-11 22:58,Alicia Keys,Un-thinkable (I'm Ready),249240
2022-11-11 23:02,Mariah Carey,We Belong Together,201400
2022-11-11 23:05,Montell Fish,Pretend Lovers,193671
2022-11-11 23:11,Angus & Julia Stone,Big Jet Plane,239146
2022-11-11 23:12,Michael Brun,Soweto,3092
2022-11-12 07:10,TheLinx,Flowing In The Spirit,618
2022-11-12 07:58,Biblical Babe Jelly B,Flowing In The Spirit,554955
2022-11-12 08:39,Louis Culture,7AM,120174
2022-11-12 08:50,Louis Culture,7AM,440
2022-11-12 09:06,Louis Culture,7AM,170666
2022-11-12 09:11,Biblical Babe Jelly B,Flowing In The Spirit,200672
2022-11-12 09:16,Post Malone,Goodbyes (feat. Young Thug),174853
2022-11-12 09:24,Post Malone,Circles,420747
2022-11-12 09:28,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-12 09:33,J. Cole,Deja Vu,264746
2022-11-12 09:36,T DOLLAR,Our Father,154070
2022-11-12 09:38,Shoody B,Ase,150620
2022-11-12 09:40,Shoody B,Alujo,116008
2022-11-12 09:46,David Kushner,Miserable Man,890
2022-11-12 09:46,Joey Bada$$,Show Me,173523
2022-11-12 09:46,Powfu,"i hate waking up (feat. Rxseboy, SadBoyProlific & Alek Olsen)",800
2022-11-12 09:46,Powfu,washing off the blood,1430
2022-11-12 09:46,Kaash Paige,Love Songs - Remix,1030
2022-11-12 09:50,Drake,Circo Loco,205000
2022-11-12 09:57,Drake,I Guess It’s Fuck Me,263987
2022-11-12 10:02,21 Savage,3AM on Glenwood,178328
2022-11-12 10:06,Drake,Pussy & Millions (feat. Travis Scott),242026
2022-11-12 10:13,Drake,Spin Bout U,325915
2022-11-12 10:16,Drake,Privileged Rappers,160821
2022-11-12 10:21,Alicia Keys,Un-thinkable (I'm Ready),249240
2022-11-12 10:25,Montell Fish,Pretend Lovers,980
2022-11-12 10:25,Mariah Carey,We Belong Together,201400
2022-11-12 10:25,Angus & Julia Stone,Big Jet Plane,21480
2022-11-12 10:29,Future,Mask Off (feat. Kendrick Lamar) - Remix,257986
2022-11-12 10:36,Wale,The Matrimony (feat. Usher),294203
2022-11-12 10:36,Jaywillz,Medicine,6820
2022-11-12 10:36,Mr Twin Sister,Meet the Frownies,5490
2022-11-12 10:39,Lil Wayne,Mess,9555
2022-11-12 10:39,347aidan,MEMORIES!,137806
2022-11-12 10:42,The Cavemen.,Me You I,181301
2022-11-12 10:47,DJ Snake,Middle,220573
2022-11-12 10:49,PsychoYP,MIDLIFE CRISIS,131478
2022-11-12 10:51,Kaiit,Miss Shiney,1090
2022-11-12 10:51,Russ,MISUNDERSTOOD,1010
2022-11-12 10:51,CKay,mmadu,1640
2022-11-12 10:51,M83,Midnight City,98620
2022-11-12 11:09,Eminem,Mockingbird,566090
2022-11-12 11:12,Runda,Monaco,144964
2022-11-12 11:13,Lojay,Monalisa,105845
2022-11-12 11:14,Kendrick Lamar,Money Trees,1210
2022-11-12 11:14,Syno,Money Fit Me,1180
2022-11-12 11:14,SAINt JHN,Monica Lewinsky (feat. A Boogie Wit da Hoodie),1080
2022-11-12 11:14,Wizkid,Mood (feat. BNXN),1070
2022-11-12 11:14,Fela Kuti,Monday Morning in Lagos,14550
2022-11-12 11:14,Shawn Mendes,Monster (Shawn Mendes & Justin Bieber),1210
2022-11-12 11:17,Pop Smoke,Mood Swings (feat. Lil Tjay),213333
2022-11-12 11:18,Kanye West,Moon,49276
2022-11-12 11:18,dhruv,moonlight,2260
2022-11-12 11:18,Bad Boy Timz,Move,790
2022-11-12 11:18,Kyle Beats Collective,More When,1320
2022-11-12 11:23,The Killers,Mr. Brightside,222973
2022-11-12 11:26,David Kushner,Mr. Forgettable,187293
2022-11-12 11:28,Zinoleesky,Naira Marley,133443
2022-11-12 11:32,Fireboy DML,Need You,221538
2022-11-12 11:37,Lagbaja,Never Far Away,271579
2022-11-12 11:42,Kanye West,Never Let Me Down,321664
2022-11-12 11:47,Lil Wayne,Nightmares Of The Bottom,159061
2022-11-12 12:52,Burna Boy,Alone,439892
2022-11-12 12:58,Burna Boy,Alone,221746
2022-11-12 13:04,Burna Boy,Alone,221746
2022-11-12 13:09,Burna Boy,Alone,221746
2022-11-12 13:23,Burna Boy,Alone,586080
2022-11-12 13:27,Rihanna,Lift Me Up,196520
2022-11-12 13:33,DBN Gogo,Love & Loyalty (Believe),380053
2022-11-12 13:37,Burna Boy,Alone,221746
2022-11-12 13:37,Tems,No Woman No Cry,8500
2022-11-12 13:40,Burna Boy,Alone,221746
2022-11-12 13:44,Tems,No Woman No Cry,213266
2022-11-12 13:48,Vivir Quintana,Árboles Bajo El Mar,261786
2022-11-12 13:51,Foudeqush,Con La Brisa,167386
2022-11-12 13:54,Snow Tha Product,La Vida,157813
2022-11-12 13:56,Stormzy,Interlude,138520
2022-11-12 13:59,Fireboy DML,Coming Back For You,176293
2022-11-12 14:02,Tobe Nwigwe,"They Want It, But No",157440
2022-11-12 14:03,Adn Maya Colectivo,Laayli' kuxa'ano'one,46556
2022-11-12 14:05,OG DAYV,Limoncello,154880
2022-11-12 14:08,CKay,Anya Mmiri,188920
2022-11-12 14:11,Bloody Civilian,Wake Up,162826
2022-11-12 14:14,Aleman,Pantera,169906
2022-11-12 14:18,DBN Gogo,Jele,229506
2022-11-12 14:21,Blue Rojo,Inframundo,191773
2022-11-12 14:25,Guadalupe de Jesús Chan Poot,Mi Pueblo,23986
2022-11-12 14:25,Calle x Vida,No Digas Mi Nombre,222000
2022-11-12 14:29,Burna Boy,Alone,221746
2022-11-12 14:30,Louis Culture,7AM,22293
2022-11-12 14:33,Burna Boy,Alone,221746
2022-11-12 14:36,Louis Culture,7AM,170666
2022-11-12 14:40,Biblical Babe Jelly B,Flowing In The Spirit,200672
2022-11-12 14:42,Post Malone,Goodbyes (feat. Young Thug),174853
2022-11-12 14:46,Post Malone,Circles,215280
2022-11-12 14:51,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-12 14:55,J. Cole,Deja Vu,264746
2022-11-12 14:58,T DOLLAR,Our Father,154070
2022-11-12 15:54,Chase Atlantic,Consume (feat. Goon Des Garcons),830
2022-11-12 15:54,Biblical Babe Jelly B,Flowing In The Spirit,1240
2022-11-12 15:54,Louis Culture,7AM,730
2022-11-12 15:54,J. Cole,Deja Vu,710
2022-11-12 15:54,T DOLLAR,Our Father,400
2022-11-12 15:54,Post Malone,Circles,580
2022-11-12 15:54,Shoody B,Ase,119353
2022-11-12 15:54,Post Malone,Goodbyes (feat. Young Thug),720
2022-11-12 16:04,Burna Boy,Alone,564280
2022-11-12 18:13,Sérgio Mendes,Mas Que Nada,364520
2022-11-12 18:35,Sérgio Mendes,Mas Que Nada,262840
2022-11-12 18:45,Sérgio Mendes,Mas Que Nada,144490
2022-11-12 19:40,ARTAN,She's A 10 But...,9890
2022-11-12 19:41,Burna Boy,Alone,4860
2022-11-12 19:41,Stormzy,Interlude,6230
2022-11-12 19:42,Bloody Civilian,Wake Up,4000
2022-11-12 19:42,Fireboy DML,Coming Back For You,66830
2022-11-12 19:43,Aleman,Pantera,55040
2022-11-12 19:47,Fireboy DML,Coming Back For You,176293
2022-11-12 19:50,Stormzy,Interlude,138520
2022-11-12 19:53,ARTAN,She's A 10 But...,165428
2022-11-12 20:33,Sérgio Mendes,Mas Que Nada,79718
2022-11-12 23:58,Foudeqush,Con La Brisa,150480
2022-11-13 00:01,Fireboy DML,Coming Back For You,176293
2022-11-13 00:03,Stormzy,Interlude,138520
2022-11-13 00:06,ARTAN,She's A 10 But...,165428
2022-11-13 00:10,Sérgio Mendes,Mas Que Nada,262840
2022-11-13 00:44,Burna Boy,Alone,1531214
2022-11-13 01:01,Fireboy DML,Coming Back For You,459653
2022-11-13 01:08,Burna Boy,Alone,434476
2022-11-13 01:09,Louis Culture,7AM,60283
2022-11-13 01:33,Burna Boy,Alone,843296
2022-11-13 01:35,Louis Culture,7AM,90953
2022-11-13 01:38,Biblical Babe Jelly B,Flowing In The Spirit,200672
2022-11-13 01:41,Post Malone,Goodbyes (feat. Young Thug),174853
2022-11-13 01:44,Post Malone,Circles,215280
2022-11-13 01:49,Chase Atlantic,Consume (feat. Goon Des Garcons),267920
2022-11-13 01:53,J. Cole,Deja Vu,264746
2022-11-13 01:56,T DOLLAR,Our Father,154070
2022-11-13 01:58,Shoody B,Ase,150620
2022-11-13 02:00,Shoody B,Alujo,116008
2022-11-13 02:02,Joey Bada$$,Show Me,89737
2022-11-13 02:05,Fireboy DML,Coming Back For You,176293
2022-11-13 02:07,Stormzy,Interlude,138520
2022-11-13 02:10,ARTAN,She's A 10 But...,165428
2022-11-13 02:14,Sérgio Mendes,Mas Que Nada,262840
2022-11-13 02:38,Burna Boy,Alone,161728
2022-11-13 03:02,Foudeqush,Con La Brisa,167386
2022-11-13 03:02,Summer Walker,BP - Sped Up,8280
2022-11-13 11:05,Foudeqush,Con La Brisa,13909
2022-11-13 11:06,Billie Eilish,lovely (with Khalid),42709
2022-11-13 11:09,Foudeqush,Con La Brisa,167386
2022-11-13 11:09,Fireboy DML,Coming Back For You,4081
2022-11-13 11:12,Foudeqush,Con La Brisa,167386
2022-11-13 11:15,Fireboy DML,Coming Back For You,176293
2022-11-13 11:28,Fireboy DML,Coming Back For You,164880
2022-11-13 11:32,Burna Boy,Alone,192610
2022-11-13 11:35,Stormzy,Interlude,5357
2022-11-13 12:25,Foudeqush,Con La Brisa,45340
2022-11-13 15:58,Foudeqush,Con La Brisa,167386
2022-11-13 16:00,Fireboy DML,Coming Back For You,176293
2022-11-13 16:03,Stormzy,Interlude,138520
2022-11-13 18:01,Burna Boy,Alone,1356046
2022-11-13 18:02,Bob Seger,Night Moves,9460
2022-11-13 18:02,ARTAN,She's A 10 But...,6393
2022-11-13 18:05,Foudeqush,Con La Brisa,230300
2022-11-13 18:06,BermudaCal,Novacaine,4790
2022-11-13 18:06,Chri$tian Gate$,NUMB,1600
2022-11-13 18:06,The Kid LAROI,NOT SOBER (feat. Polo G & Stunna Gambino),216000
2022-11-13 18:06,Frank Ocean,Novacane,1390
2022-11-13 18:10,JAY-Z,Numb / Encore,205733
2022-11-13 18:14,Snoop Dogg,Nuthin But A G'Thang,235892
2022-11-13 18:17,Fave,Obsessed,160033
2022-11-13 18:17,Aṣa,Ocean,38900
2022-11-13 18:18,Falz,Oga,1030
2022-11-13 18:18,Adekunle Gold,Okay,1100
2022-11-13 18:18,NIKI,Oceans & Engines,18740
2022-11-13 18:18,Hillsong UNITED,Oceans (Where Feet May Fail),1120
2022-11-13 18:18,M.I. Abaga,Oil (feat. BNXN fka Buju),1080
2022-11-13 18:25,M.I. Abaga,Oil (feat. BNXN fka Buju),198556
2022-11-13 18:28,Adekunle Gold,Okay,186299
2022-11-13 18:30,Asake,Omo Ope (feat. Olamide),97583
2022-11-14 05:06,JAY-Z,Young Forever,225237
2022-11-14 05:08,Reminisce,Omo X 100,119296
2022-11-14 05:14,Gorillaz,On Melancholy Hill,413642
2022-11-14 05:15,The Girl Next Door,ON TOP (VIP),6785
2022-11-14 05:18,DC,Paro(noia),190016
2022-11-14 05:23,Mohbad,Peace,319249
2022-11-14 05:24,Mannywellz,Peace,30117
2022-11-14 05:27,Olamide,Rock,810
2022-11-14 05:27,Olamide,Rock,8362
2022-11-14 05:27,Juice WRLD,Robbery,211520
2022-11-14 05:47,Savage,Rosemary,395864
2022-11-14 05:59,Hindia,Rumah Ke Rumah,693018
2022-11-14 06:03,SHON,RUNAWAY,6508
2022-11-14 06:03,Is0kenny,RUN!,225071
2022-11-14 06:07,Kate Bush,Running Up That Hill (A Deal With God),7846
2022-11-14 06:07,AURORA,Runaway,248826
2022-11-14 06:10,Naughty Boy,Runnin' (Lose It All),183594
2022-11-14 06:13,MarMar Oso,Ruthless (Nice Guys Always Finish Last),2688
2022-11-14 06:13,Ayra Starr,Rush,178986
2022-11-14 06:19,Dreamville,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),346602
2022-11-14 06:22,Krept & Konan,Salaam,167665
2022-11-14 06:27,YKB,san siro,170885
2022-11-14 06:29,Cruel Santino,Settle Down,91285
2022-11-14 06:32,Aṣa,Show Me Off,197424
2022-11-14 06:35,Stormzy,Shut Up,179564
2022-11-14 06:38,Phora,Sinner,981
2022-11-14 06:38,Bruno Mars,Smokin Out The Window,1045
2022-11-14 06:38,Adekunle Gold,Sinner,960
2022-11-14 06:38,Hotel Ugly,Shut up My Moms Calling,164571
2022-11-14 06:38,Miguel,Sky Walker (feat. Travis Scott),682
2022-11-14 06:38,Vibbar,Snapchat,896
2022-11-14 06:38,Nat King Cole,Smile,917
2022-11-14 06:38,Powfu,snowflake (feat. Jaden & Sarcastic Sounds),0
2022-11-14 06:38,Juice WRLD,Smile (with The Weeknd),938
2022-11-14 06:38,Mac Miller,Skin,831
2022-11-14 06:38,Kota the Friend,Smile,1258
2022-11-14 06:38,Joji,SLOW DANCING IN THE DARK,1109
2022-11-14 06:38,Sasha Alex Sloan,smiling when i die,917
2022-11-14 06:38,Monty Datta,Sing to You,7083
2022-11-14 06:39,Vibbar,Snapchat,21909
2022-11-14 06:41,Fireboy DML,Sofri,162773
2022-11-14 06:41,Mac Miller,So It Goes,5333
2022-11-14 06:46,Vancouver Sleep Clinic,Someone To Stay,254013
2022-11-14 06:49,BANNERS,Someone To You,219801
2022-11-14 06:52,Lewis Capaldi,Someone You Loved,182160
2022-11-14 06:55,T.I BLAZE,Sometimes,180498
2022-11-14 06:55,Brandon Garth,Somewhere Other Than The Night,1749
2022-11-14 06:55,Justin Bieber,Sorry,1002
2022-11-14 06:55,DJ Khaled,"SORRY NOT SORRY (feat. Nas, JAY-Z & James Fauntleroy) - Harmonies by The Hive",1088
2022-11-14 06:55,T.I BLAZE,Sometimes - Remix,981
2022-11-14 06:58,Ne-Yo,So Sick,175146
2022-11-14 07:02,Lil Wayne,So Special,232093
2022-11-14 07:06,Rema,Soundgasm,204755
2022-11-14 07:09,Michael Brun,Soweto,184626
2022-11-14 07:10,Victony,Soweto,81733
2022-11-14 07:10,LIL DUSTY G,SQUASH,970
2022-11-14 07:10,Drake,Spin Bout U,960
2022-11-14 07:10,Beach House,Space Song,1040
2022-11-14 07:17,Eminem,Stan,404106
2022-11-14 07:20,Dave,Starlight,211935
2022-11-14 07:23,Bawo,Starts with a Text,179280
2022-11-14 07:26,Steve Lacy,Static,156506
2022-11-14 07:53,The Kid LAROI,STAY (with Justin Bieber),896
2022-11-14 07:53,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),725
2022-11-14 07:53,Matt Fine,Stay Up,115660
2022-11-14 07:59,The Kid LAROI,STAY (with Justin Bieber),141805
2022-11-14 08:02,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),210960
2022-11-14 08:05,Noah Kahan,Stick Season,182346
2022-11-14 08:06,Big Pun,Still Not a Player (feat. Joe) - Radio Version,30364
2022-11-14 08:10,Tory Lanez,Still Waiting (feat. Trey Songz),104850
2022-11-14 08:14,Dave,Streatham,14555
2022-11-14 08:14,Caamp,Strawberries,219344
2022-11-14 08:18,Kanye West,Stronger,238400
2022-11-14 08:18,Giveon,Stuck On You,10420
2022-11-14 08:21,YNW Melly,Suicidal (Remix) [feat. Juice WRLD],7500
2022-11-14 08:21,YNW Melly,Suicidal,180750
2022-11-14 08:24,Emotional Oranges,Sundays,189093
2022-11-14 08:25,Petit Biscuit,Sunset Lover,12686
2022-11-14 08:30,Eminem,Superman,300210
2022-11-14 13:56,The Heavy,How You Like Me Now? - Raffertie Remix,1050
2022-11-14 14:01,carwash,supermarket,2310
2022-11-14 14:01,The Fray,How to Save a Life,262533
2022-11-14 14:01,Traffic,Dear Mr. Fantasy,45676
2022-11-14 14:04,Cupidon,Sway,169600
2022-11-14 14:08,pearl,sweater weather - sped up + reverb,198922
2022-11-14 14:14,Cigarettes After Sex,Sweet,152827
2022-11-14 14:19,Show Dem Camp,System Fail,1440
2022-11-14 14:19,Q,Take Me Where Your Heart Is,1090
2022-11-14 14:19,Kendrick Lamar,Swimming Pools (Drank) - Extended Version,275610
2022-11-14 14:19,Frankie Stew and Harvey Gunn,Tears on my Window,2360
2022-11-14 14:19,Frankie Stew and Harvey Gunn,Tears on my Window,0
2022-11-14 14:22,Cafuné,Tek It,191823
2022-11-14 14:25,Cafuné,Tek It - Sped Up,166859
2022-11-14 14:31,Rex Orange County,Television / So Far So Good,129637
2022-11-14 16:04,Foudeqush,Con La Brisa,167386
2022-11-14 16:07,Fireboy DML,Coming Back For You,148444
2022-11-14 16:12,Burna Boy,Alone,202530
2022-11-14 16:17,Christina Perri,A Thousand Years,285120
2022-11-14 16:21,Wiz Khalifa,The Thrill,234333
2022-11-14 16:21,Rick Ross,Thug Cry,48796
2022-11-14 16:22,Drake,Tie That Binds,9660
2022-11-14 16:26,John Legend,Tonight (Best You Ever Had) (feat. Ludacris),239453
2022-11-14 16:29,Sasha Alex Sloan,Too Sad To Cry,208986
2022-11-14 16:37,Drake,Toosie Slide,465568
2022-11-14 16:40,Asake,Trabaye,171500
2022-11-14 16:40,Ryn Weaver,Traveling Song,9941
2022-11-14 16:40,Giveon,Unholy Matrimony,1950
2022-11-14 16:42,Chris Brown,Under The Influence,135400
2022-11-14 16:46,Giveon,Unholy Matrimony,200476
2022-11-14 16:50,TK from Ling tosite sigure,unravel,238360
2022-11-14 16:54,TK from Ling tosite sigure,unravel (acoustic version),225973
2022-11-14 16:56,Bella Shmurda,Upgrade,118940
2022-11-14 17:20,Phora,Sinner,740
2022-11-14 17:20,Phora,Sinner,1160
2022-11-14 17:20,Who-ya Extended,VIVID VICE,800
2022-11-14 17:20,Anna Bates,Holy Smokes (2021 Version),2310
2022-11-14 17:21,Anna Bates,Holy Smokes (2021 Version),58550
2022-11-14 17:25,Asake,Trabaye,29482
2022-11-14 17:25,Show Dem Camp,Tropicana,970
2022-11-14 17:25,Sasha Alex Sloan,Too Sad To Cry,208986
2022-11-14 17:25,SL,Tropical,970
2022-11-14 17:25,Ryn Weaver,Traveling Song,950
2022-11-14 17:25,Skiibii,Trenches,1410
2022-11-14 17:25,KAESTYLE,True Love,1620
2022-11-14 17:25,DRB Lasgidi,Trouble,1160
2022-11-14 17:25,T.I BLAZE,Try,1630
2022-11-14 17:26,Tobe Nwigwe,TRY JESUS,1620
2022-11-14 17:26,Chris Brown,Under The Influence,950
2022-11-14 17:26,BoyWithUke,Two Moons,1040
2022-11-14 17:26,TK from Ling tosite sigure,unravel,1580
2022-11-14 17:26,Omah Lay,Understand,1080
2022-11-14 17:26,Alicia Keys,Un-thinkable (I'm Ready),2180
2022-11-14 17:26,Giveon,Unholy Matrimony,1160
2022-11-14 17:26,TK from Ling tosite sigure,unravel (acoustic version),2220
2022-11-14 17:29,Bella Shmurda,Upgrade,179080
2022-11-14 17:33,Show Dem Camp,Up To You - Ikon Mix,251649
2022-11-14 17:35,Juice WRLD,Used To,112110
2022-11-14 17:42,Burna Boy,Vanilla,447526
2022-11-14 17:44,Coldplay,Viva La Vida,93053
2022-11-14 20:32,Coldplay,Viva La Vida,21900
2022-11-14 20:33,A Boogie Wit da Hoodie,Voices in My Head,94470
2022-11-14 20:33,Future,WAIT FOR U (feat. Drake & Tems),23920
2022-11-14 20:34,Future,WAIT FOR U (feat. Drake & Tems),1420
2022-11-14 20:35,Travis Scott,WAKE UP,90450
2022-11-14 20:36,Olamide,Want (feat. Fave),75550
2022-11-14 20:40,CKay,"WATAWI (feat. Davido, Focalistic & Abidoza)",1400
2022-11-14 20:40,CrySpy,Wasn't Enough,3340
2022-11-14 20:40,Burna Boy,Want It All,206240
